movie_id,title,tagline
36586,Blade II,"rare mutat occur within vampir commun - reaper . vampir consum insati bloodlust prey vampir well human , transform victim unlucki enough surviv reaper . blade ask vampir nation help prevent nightmar plagu would wipe human vampires.fantasi horror action thrillerwesley snipe kri kristofferson ron perlmang u l l e r e l r"
11321,Seven Pounds,ir agent fate secret embark extraordinari journey redempt forev chang live seven strangers.dramawil smith rosario dawson sarah jane morrisg b r e l e u c c n
242,The Godfather: Part III,"midst tri legitim busi deal 1979 new york itali , age mafia , michael corleon seek forgiv sin take young proteg wing.crim drama thriller pacino dian keaton andi garcíaf r n c f r c p p l"
1819,"You, Me and Dupree","stand best man longtim friend carl petersen , randi dupre lose job , becom barfli attach newlyw coupl almost perman -- houseguest . longer dupre camp couch , closer get carl 's bride , molli , leav frustrat groom wonder pal move out.comedi romancek hudson owen wilson matt dillona n h n r u"
8046,Gigli,"gigli order kidnap psycholog challeng younger brother power feder prosecutor . plan go awri , gigli 's boss send ricki , gorgeou free-spirit femal gangster set order assist kidnap . gigli begin fall decidedli unavail ricki , could hazard occupation.dramaben affleck jennif lopez justin bartham r n b r e"
1717,All the King's Men,stori idealist 's rise power world louisiana polit corrupt lead ultim downfal . base the1946 pulitz prize-win novel written robert penn warren.drama thrillersean penn jude law kate winslet e v e n z l l n
1950,Lucky You,profession poker player whose astound luck tabl fail translat lonesom love life attempt win world seri poker simultan earn affect beauti la vega singer.drama romanceer bana drew barrymor robert duvallc u r h n n
640,Catch Me If You Can,"true stori frank abagnal jr. , 19th birthday , success con million dollar worth check pan pilot , doctor , legal prosecutor . fbi agent make mission put behind bar . frank elud captur , revel pursuit.drama crimeleonardo dicaprio tom hank christoph walken e v e n p e l b e r g"
97630,Zero Dark Thirty,"chronicl decade-long hunt al-qaeda terrorist leader osama bin laden septemb 2001 attack , death hand navi s.e.a.l . team 6 may , 2011.thriller drama historyjessica chastain jason clark mark strongk h r n b g e l w"
9767,The Break-Up,"cohabit coupl gari brook find once-bliss romanc rock petti spat lemon dirti dish mushroom all-out battl custodi upscal chicago condo . escal argument ensu gari brook continu live roof , cook scheme drive premises.rom comedyvinc vaughn jennif aniston joey lauren adamsp e n r e e"
32856,Valentine's Day,"dozen angeleno navig valentin 's day earli morn midnight . three coupl awak togeth , relationship sputter ; worth save ? grade-school boy want flower first true love ; two high school senior plan first-tim sex noon ; tv sport report get assign find romanc la ; star quarterback contempl futur ; two stranger meet plane ; grandpar , togeth year , face crisi ; , `` hate valentin 's day '' dinner beckon lone lie . cupid finish work midnight ? comedi romancejessica alba jessica biel bradley cooperg r r r h l l"
6519,The Dukes of Hazzard,"cousin , bo luke duke , help eye-catch cousin , daisi moonshine-run uncl jess , tri save famili farm destroy hazzard counti 's corrupt commission , boss hogg . effort constantli find 'duke boy ' elud author 'the gener lee ' , 1969 orang dodg charger keep one step ahead dimwit antic small southern town 's sheriff , rosco p. coltrane.act adventur comedyjohnni knoxvil seann william scott jessica simpsonj c h n r e k h r"
49520,The Change-Up,"dave marri man two kid love wife , mitch singl man prime sexual life . one fate night mitch dave pee fountain lightn strike , switch bodies.comedyolivia wild ryan reynold jason batemand v b k n"
1850,Man on the Moon,"film life career eccentr avant-gard comedian , andi kaufman.comedi drama romancejim carrey courtney love bob zmudam l š f r n"
26389,From Paris with Love,"jame rees good job ambassador 's aid franc , real passion side gig , work minor role cia . would love full-fledg agent ca n't believ luck land assign charli wax . trigger-happi charli soon jame cri desk job , learn guy 're tri catch , jame realiz charli may hope survival.act crime thrillerjohn travolta jonathan rhi meyer kasia smutniakp e r r e r e l"
18239,The Twilight Saga: New Moon,"fork , washington resid bella swan reel departur vampir love , edward cullen , find comfort friendship jacob black , werewolf . know , 's thrust centuries-old conflict , desir edward cost lead take greater greater risks.adventur fantasi drama romancekristen stewart robert pattinson taylor lautnerc h r w e z"
808,Shrek,"ai n't easi bein ' green -- especi 're likabl ( albeit smelli ) ogr name shrek . mission retriev gorgeou princess clutch fire-breath dragon , shrek team unlik compatriot -- wisecrack donkey.adventur anim comedi famili fantasymik myer eddi murphi cameron diaza n r e w n"
38050,The Adjustment Bureau,"man glimps futur fate plan – choos fight destini . battl power adjust bureau across , street new york , risk destin great woman 's ever loved.sci fiction thriller romancematt damon emili blunt john slatteryg e r g e n l f"
72105,Ted,"john bennett , man whose childhood wish bring teddi bear life came true , must decid keep relationship bear girlfriend , lori.comedi fantasymark wahlberg mila kuni seth macfarlan e h c f r l n e"
37686,Super 8,"1979 ohio , sever youngster make zombi movi super-8 camera . midst film , friend wit horrifi train derail lucki escap live . soon discov catastroph accid , seri unexplain event disappear soon follow . deputi jackson lamb , father one kid , search terrifi truth behind crash.thril scienc fiction mysteryjoel courtney ell fan riley griffithsj . j . b r"
462,Erin Brockovich,"twice-divorc mother three see injustic , take bad guy win -- littl help push-up bra . erin goe work attorney come across medic record describ ill cluster one nearbi town . start investig soon expos monument cover-up.dramajulia robert albert finney aaron eckhart e v e n e r b e r g h"
187017,22 Jump Street,"make way high school ( twice ) , big chang store offic schmidt jenko go deep undercov local colleg . jenko meet kindr spirit footbal team , schmidt infiltr bohemian art major scene , begin question partnership . n't crack case - figur matur relationship . two overgrown adolesc grow freshmen real men , colleg might best thing ever happen them.crim comedi actionjonah hill chan tatum dave francop h l l r"
302699,Central Intelligence,"reunit old pal facebook , mild-mann account lure world intern espionage.act comedydwayn johnson kevin hart ami ryanr w n r h l l h u r b e r"
274167,Daddy's Home,"stori mild-mann radio execut ( ferrel ) strive becom best stepdad ever wife 's two children , complic ensu freewheel , freeload real father arriv , forc stepdad compet affect kids.comedywil ferrel mark wahlberg linda cardellini e n n e r"
224141,Into the Woods,"wood fill magic fairi tale charact , baker wife set end curs put neighbor , spite witch.fantasi comedi musicmeryl streep emili blunt jame cordenr b r h l l"
388,Inside Man,"bank robber dalton russel enter manhattan bank , lock door take hostag , work method without hast . detect frazier assign negoti , mind occupi corrupt charg face . armi polic surround bank , thief , cop high-profil 'fixer ' enter high-stak negotiations.crim drama thrillerdenzel washington clive owen jodi foster p k e l e e"
74465,We Bought a Zoo,"benjamin lost wife , bid start life , purchas larg hous zoo – welcom news daughter , son happi . zoo need renov benjamin set work head keeper rest staff , , zoo soon run financi trouble.drama comedi familymatt damon scarlett johansson thoma haden churchc e r n c r w e"
13811,Knowing,teacher open time capsul dug son 's elementari school ; chill predict -- alreadi occur other -- lead believ famili play role event unfold.act adventur drama mysteri scienc fiction thrillernicola cage rose byrn chandler canterburya l e x p r
50646,"Crazy, Stupid, Love.","cal weaver live american dream . good job , beauti hous , great children beauti wife , name emili . cal 's seemingli perfect life unravel , howev , learn emili unfaith want divorc . 40 suddenli singl , cal adrift fickl world date . enter , jacob palmer , self-styl player take cal wing teach hit ladies.comedi drama romancestev carel juliann moor ryan goslingg l e n n f c r r"
60308,Moneyball,"stori oakland athlet gener manag billi bean 's success attempt put togeth basebal team budget , employ computer-gener analysi draft players.dramabrad pitt jonah hill philip seymour hoffmanb e n n e l l e r"
752,V for Vendetta,"world great britain becom fascist state , mask vigilant known ' v ' conduct guerrilla warfar oppress british govern . ' v ' rescu young woman secret polic , find alli continu fight free peopl britain.act thriller fantasynatali portman hugo weav stephen reaj e c e g u e"
60304,Hansel & Gretel: Witch Hunters,"get tast blood children , hansel gretel becom ultim vigilant , hell-bent retribut . , unbeknownst , hansel gretel becom hunt , must face evil far greater witch ... past.fantasi horror actionjeremi renner gemma arterton famk janssent w r k l"
46529,I Am Number Four,"teenag fugit incred secret race stay one step ahead mysteri forc seek destroy sci-fi action thriller . three dead one run , race find elus number four begin . outwardli normal teen john smith never get comfort ident , along guardian , henri , constantli move town town . pass day , john gain stronger grasp extraordinari new power , bond be share fantast fate grow stronger.act thriller scienc fiction adventurealex pettyf timothi olyph teresa palmerd . j . c r u"
